sky_id,quick_ref,sky_pos,ffstuff_team,sky_value,sky_status,own,1k_own,review_player,fpl_code,fbref_code,fbref_player,tff_id,ffstuff_player,fpl_id,fanteam_id,short_team,FW,LW,RW,AM,DM,LB,CB,RB,GK,CM,WB,LM,RM,pos_sum,pos_g,pos_xg,pos_npxg,pos_a,pos_sot,pos_pass,pos_tack,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,on_pens,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tack_weight,past_yc_weight,noise_factor,sv_per_sot,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_xg,bl_npxg,bl_a,bl_pass,bl_tack,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_p_30_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,fpl_pos,fpl_cost,bl_bps,tff_value
1383,"Solomon,Manor",MID,Tottenham,7.0,D,0.11,0.1,Solomon,235674.0,886f9aac,Manor Solomon,235674.0,"Solomon,Manor",583.0,1897014.0,TOT,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.3230330330516003,0.3108854055622796,0.2756802284095959,0.2090420803187221,0.939579638758652,29.454066152389007,1.2737930715825667,0.0,0.1160373446781273,0.0036417995820788,0.659838904519651,0.8902006467348288,0.3900168851648107,1.04,0.0,0.1137428008618661,0.1301204441826665,0.1301204441826665,0.092210534461053,0.1325773409035974,0.1198751747833454,0.1296012086325587,0.0602569028812914,1.8862571991381336,0.0,38,5,5,0.05,0.05,0.0,0.3054277244337364,0.2906965364499431,0.2600722725858961,0.2069188532153615,30.7565607228176,1.2919369339032236,0.9092226621078756,0.1090452936692545,0.0025568019420859,0.0,0.0,5,0.25,0.89,0.39,0.89,0.39,2.4459048,1.8990032,4.445111999999999,1.6905119999999998,0.6369741999999999,1.1064372,4.8939256,0.5617424000000001,0.1782586,0.0076082,4.150583999999999,0.4226567999999999,1.016752,2.370532208733356,2.016987994926009,4.656096364267549,1.5848060099742782,0.6453560883647679,1.183018596434922,5.00533142112836,0.6425308257831668,0.4153042123610697,0.0069474185797771,4.336737024432839,0.4264987487835507,1.0067604562402397,60.0,0.0868512158227755,0.0868512158227755,0.0868512158227755,0.0868512158227755,0.1301204441826665,0.1301204441826665,0.1301204441826665,0.1301204441826665,0.1301204441826665,0.0868512158227755,0.0868512158227755,0.0607435286681746,0.0868512158227755,0.0763569311084341,0.5559767120353425,0.0290696536449943,0.2906965364499431,0.0013894837159554,0.0006947418579777,0.0006947418579777,0.8742525597191111,0.56,0.05,0.03,0.0,3.0,51.0,24.37,3.3
188,"Hennessey,Wayne",GK,Nottm Forest,6.0,A,0.03,0.1,Hennessey,20066.0,76eca7e2,Wayne Hennessey,20066.0,"Hennessey,Wayne",448.0,233402.0,FOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00225,0.0,16.498499999999996,0.0347199999999999,0.0039999999999999,0.0626399999999999,0.0024199999999999,0.9999999999999998,0.9899999999999998,0.9899999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6619801791817781,39,2,2,0.03,0.03,0.03,0.0,0.0,0.0,0.00225,16.498499999999996,0.0347199999999999,0.0,0.0626399999999999,0.0009759807107809,0.0016131912574891,0.6619801791817781,0,0.25,0.99,0.99,0.99,0.99,0.0,0.02625,0.0134999999999999,0.0975,0.4928,0.0112,6.110720000000001,0.01456,0.00112,0.0784,0.0015,0.0,0.02016,0.0,0.028065844797044,0.0128510373068375,0.1085994119278869,0.5040059187201275,0.0106592762357519,5.815701114226242,0.0138570591064774,0.0118422010729811,0.0758179092496513,0.001427893034093,0.0,0.0191908823782107,59.88,0.0480713106046275,0.0480713106046275,0.0480713106046275,0.0480713106046275,0.0482789075221509,0.0482789075221509,0.0482789075221509,0.0482789075221509,0.0482789075221509,0.0480713106046275,0.0480713106046275,0.0393617641929761,0.0480713106046275,0.0,0.007578961199261,0.0,0.0,0.0151635818499302,0.0075817909249651,0.0075817909249651,0.0,0.03,0.0,0.0,0.0,1.0,40.0,17.36,2.6
3398,"Woodrow,Cauley",FOR,Luton,6.6,A,0.05,0.1,0,91046.0,d3085b49,Cauley Woodrow,0.0,"Woodrow,Cauley",340.0,3584395.0,LUT,0.59,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0,0.15,0.08,0.0,0.0,1.0,0.1729328958571542,0.1810355268191771,0.1637179066386424,0.0813623541523686,0.4584077239672726,19.21725874822056,1.003855892243244,0.0004919846308701,0.1715842756837333,0.0075609018455954,0.6846833596161975,0.9097834335665532,0.4982026294063076,0.93,0.0,0.122346460424042,0.113361273155426,0.113361273155426,0.1219972147562191,0.0730201099097794,0.0613390885986018,0.0660424821500616,0.1280384600519045,1.877653539575958,0.0,42,24,12,0.07,0.07,0.0,0.1638881060108427,0.2089622164914631,0.1835530418546192,0.0827111484207142,19.595796126876905,1.328567005801696,0.5294040371277484,0.1744624629266287,0.0084927769614523,0.000552621343825,0.0,0,0.0686,0.86,0.32,0.91,0.48,0.6789698999999999,0.7377048,2.0161779,1.0951932999999998,0.7694591999999999,0.759466,3.2682494,0.421744,0.1704176,0.0077227999999999,2.1003067,0.2708559,0.9917778,0.7475565124418341,0.8036693928060789,2.027554400149998,1.0638372855317604,0.7903388287168404,0.807488802624917,3.632702444927733,0.3925702442069347,0.5426763723420303,0.0067807302295566,2.0461115108348493,0.2923114448543219,1.1739800338884274,67.59545454545456,0.1219855195581079,0.1219855195581079,0.1219855195581079,0.1219855195581079,0.113361273155426,0.113361273155426,0.113361273155426,0.113361273155426,0.113361273155426,0.1219855195581079,0.1219855195581079,0.1271708736229736,0.1219855195581079,0.0409720265027106,0.2215951353066982,0.0208962216491463,0.2089622164914631,0.0013561460459113,0.0006780730229556,0.0006780730229556,0.5692516528255359,0.12,0.04,0.0,0.0,4.0,43.0,13.83,2.5
297,"Phillips,Kalvin",MID,Man City,7.1,A,0.12,0.1,Phillips,155405.0,4f565d77,Kalvin Phillips,155405.0,"Phillips,Kalvin",364.0,176648.0,MCI,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0,0.56,0.0,0.0,0.0,1.0,0.1198395018926468,0.1138965001409296,0.0977430016626349,0.1105139935123086,0.3641104994679974,73.63034129733418,1.6516059045750164,0.002326472960622,0.1757310486218558,0.002330589079446,0.7711568536249153,0.9155784260846612,0.6555784319070337,0.98,0.0,0.0,0.1170350791498094,0.1170350791498094,0.0972065947607335,0.1126647245631689,0.0735488188164956,0.1071557580408592,0.0966226669963234,2.0,0.0,38,13,10,0.05,0.05,0.05,0.1198395018926468,0.1109975260049553,0.0967345534996142,0.1028026166434035,72.37936747767174,1.704995475108967,0.3552041130681907,0.1668563714228998,0.0025037019140969,0.002499280055834,0.0,12,0.049,0.89,0.53,0.92,0.66,1.1567412,1.569474,2.2667232,1.8377184,1.0255200000000002,0.92991,5.05158,0.9323400000000002,0.27024,0.01683,1.736112,0.0539784,0.98091,1.078026139614917,1.4723849893419048,2.1543450882795026,1.7538025363243537,1.2029962891030612,0.9649249377251928,5.210166070384569,1.0179641230931264,0.4907565406859053,0.0151603874612744,1.661480063972251,0.048707779249973,1.1573404329071904,82.00555555555553,0.0992045477555294,0.0992045477555294,0.0992045477555294,0.0992045477555294,0.1170350791498094,0.1170350791498094,0.1170350791498094,0.1170350791498094,0.1170350791498094,0.0992045477555294,0.0992045477555294,0.0976431452215512,0.0992045477555294,0.0299598754731617,0.393796901496327,0.0110997526004955,0.1109975260049553,0.0030320774922548,0.0015160387461274,0.0015160387461274,0.3624531766001946,0.93,0.28,0.26,0.15,3.0,47.0,19.03,3.2
3402,"Osho,Gabriel",DEF,Luton,6.9,A,0.02,0.1,0,199056.0,cd889153,Gabriel Osho,0.0,"Osho,Gabriel",330.0,3584398.0,LUT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0315000369624454,0.0340200323781601,0.0340200244514125,0.0132300429639415,0.0888170110162524,37.4329967326382,1.0638205574094162,0.0129999904915428,0.1820400473476983,0.0151999951977323,0.929999828585574,0.9699999492651418,0.9099997073246118,1.01,0.0,0.6038556965958037,0.7017822633275576,0.7017822633275576,0.6281768702984937,0.7124984627614803,1.0,0.8095580773269092,0.4915755136690702,1.3961443034041965,0.0,42,25,52,0.57,0.55,0.52,0.0323102502657727,0.0333105400045644,0.0333105376406676,0.0074990400136209,24.93307868169385,1.7944801878180765,0.0395159493381578,0.1360745604239779,0.0133166354275296,0.0113892229362713,0.0,84,0.5586,0.94,0.77,0.97,0.91,0.12726,0.16317,0.33698,0.46314,3.3419600000000003,1.0363,4.7325800000000005,1.03458,0.21844,0.0447199999999999,0.18841,0.02394,0.63898,0.1530342402630675,0.1403518093926006,0.4766962486460152,0.4215150666097078,4.355282860901661,1.5989473851107012,6.156128613543255,1.4613450050217809,1.413404546886475,0.029150531758823,0.2921206457360895,0.0201555432943808,1.0445787651348697,70.34,0.5367007896349274,0.5367007896349274,0.5367007896349274,0.5367007896349274,0.7025889620218397,0.7025889620218397,0.7025889620218397,0.7025889620218397,0.7025889620218397,0.5367007896349274,0.5367007896349274,0.4358067160060476,0.5367007896349274,0.0080775625664431,0.0369627123515554,0.0033310540004564,0.0333105400045644,0.0058301063517646,0.0029150531758823,0.0029150531758823,0.0391247023150077,0.34,0.16,0.05,0.0,2.0,44.0,15.19,2.2
1438,"Kalajdžić,Saša",FOR,Wolves,6.7,A,0.11,0.1,Kalajdžić,429414.0,15f24fe7,Sasa Kalajdzic,429414.0,"Kalajdžić,Saša",562.0,2253849.0,WOL,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02,0.0,0.0,0.0,1.0,0.2562949931828628,0.2761350906066718,0.2488799422216523,0.0911435893462253,0.7281320015254923,15.197425916549625,0.8531673277236529,2.388593310876105e-05,0.1657340205191092,0.0060763125655422,0.662866311973051,0.9101960591076268,0.4841068669540042,0.99,0.35,0.087404351138354,0.1066128547364084,0.1066128547364084,0.0884098681326205,0.1574137004504963,0.2632620197278192,0.169919705640046,0.0838666637586765,1.912595648861646,0.0,39,11,4,0.03,0.03,0.0,0.267537152657536,0.2966368650084325,0.2722874657990043,0.0973463472037027,15.818210045342491,1.1570509484919105,0.7021405905528847,0.1555173947975566,0.0060840559275292,2.3916372198992905e-05,0.0,35,0.0294,0.89,0.4,0.91,0.48,0.4395913999999999,0.7644997999999998,2.0904300000000005,1.187469,0.8187854000000001,0.7870599,2.886539,0.2490638999999999,0.1208137,0.0066982,2.259234,0.4309628,1.3012377000000002,0.4367441986965588,0.8453236665939946,1.9582266244714712,1.2284872945955434,1.0574147680235688,0.8332851946838018,2.87227737957386,0.2625795220967447,0.4090237177979201,0.00610389711771,2.086561806670852,0.4312759243148281,1.3788875808216263,71.45,0.0887257595010595,0.0887257595010595,0.0887257595010595,0.0887257595010595,0.1066128547364084,0.1066128547364084,0.1066128547364084,0.1066128547364084,0.1066128547364084,0.0887257595010595,0.0887257595010595,0.0774320349713676,0.0887257595010595,0.066884288164384,0.2356675034494243,0.0296636865008432,0.2966368650084325,0.001220779423542,0.000610389711771,0.000610389711771,0.7092329197503886,0.02,0.01,0.0,0.0,4.0,49.0,14.45,3.5
1897,"Flekken,Mark",GK,Brentford,6.9,A,0.55,0.1,0,118342.0,a92ab7be,Mark Flekken,0.0,"Flekken,Mark",101.0,3556534.0,BRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003,0.0,19.13826000000001,0.03131,0.004,0.05568,0.00182,1.0000000000000002,0.9900000000000002,0.9900000000000002,1.0,0.0,0.0,0.0,0.0,0.7256957080042279,0.0,1.0,0.0,0.507117940296506,2.0,0.7117987707887451,38,18,41,0.45,0.45,0.45,0.0,0.0,0.0,0.0008229128759873,33.85178711933923,0.03131,0.0,0.0274436730842905,0.0003215790475622,0.0007067671374995,0.7117987707887451,89,0.441,0.99,0.99,0.99,0.99,0.0,0.035,0.01566,0.1131,0.4444,0.0101,5.510560000000001,0.01313,0.00101,0.0707,0.00174,0.0,0.0181799999999999,0.0,0.0292199516251128,0.0801334212530712,0.1024385047408248,0.3355910245400967,0.009438195318161,6.783423724518172,0.0015833007012149,0.0001217923616319,0.0561741013709863,0.0455418956592386,0.0,0.0277083473453994,70.578313253012,0.5767289267817205,0.5767289267817205,0.5767289267817205,0.5767289267817205,0.8794135033347362,0.8794135033347362,0.8794135033347362,0.8794135033347362,0.8794135033347362,0.5767289267817205,0.5767289267817205,0.4374936199426698,0.5767289267817205,0.0,0.007510716125275,0.0,0.0,0.0112348202741972,0.0056174101370986,0.0056174101370986,0.0,0.64,0.3,0.19,0.0,1.0,45.0,19.57,2.9
1174,"Coutinho,Philippe",MID,Aston Villa,7.7,I,0.14,0.1,Coutinho,84583.0,0ef89a37,Philippe Coutinho,84583.0,"Coutinho,Philippe",38.0,278661.0,AVL,0.13,0.01,0.0,0.83,0.0,0.0,0.0,0.0,0,0.0,0.0,0.03,0.0,1.0,0.2534298067108219,0.2519895493261604,0.2240664603041921,0.1781729770811728,0.7387690562380309,31.126386948797617,1.1777675383997264,0.0008958967451797,0.1387349596368839,0.0022529432137102,0.6270020563380914,0.9008718689183453,0.3538590263116766,0.99,0.0,0.0763169165018635,0.0423850040134922,0.0423850040134922,0.0878540963526455,0.0122918755628232,0.0086138046750043,0.0,0.1888325997787836,1.9236830834981364,0.0,39,5,4,0.03,0.03,0.0,0.2340888253129887,0.249236088389451,0.222496519607748,0.1671803810154384,31.39800157161498,1.1777675383997264,0.773503825034663,0.1238508980404161,0.0017964847075361,0.0007143832087965,0.0,0,0.25,0.9,0.33,0.9,0.33,1.438632,1.8477056,2.9624341000000003,1.4194941,0.5706974,0.807625,4.1045368,0.421694,0.2102646,0.0110292,2.9290929,0.2643576,1.0460996,1.3222102456424023,1.712579312087089,3.1380762058329417,1.4716413641929855,0.5635469272091616,0.8596760976236626,4.149871517677729,0.4310872854450048,0.3493894626598094,0.009025985056194,3.091794273553862,0.2629351315173998,1.1062706036137522,80.975,0.1816283088352683,0.1816283088352683,0.1816283088352683,0.1816283088352683,0.0439166447248628,0.0439166447248628,0.0439166447248628,0.0439166447248628,0.0439166447248628,0.1816283088352683,0.1816283088352683,0.202047485513244,0.1816283088352683,0.0585222063282471,0.4699399232756318,0.0249236088389451,0.249236088389451,0.0018051970112388,0.0009025985056194,0.0009025985056194,0.781316994984508,0.57,0.2,0.11,0.07,3.0,58.0,19.38,4.2
3405,"Mpanzu,Pelly-Ruddock",MID,Luton,6.7,A,0.06,0.1,0,104047.0,a9b1c319,Pelly Ruddock Mpanzu,0.0,"Mpanzu,Pelly-Ruddock",582.0,3584382.0,LUT,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0,0.96,0.0,0.0,0.0,1.0,0.0522235292066551,0.0502958164020779,0.0430187043890978,0.0491821066606135,0.1592180853580465,34.563030816976266,1.8351794762423803,0.0010041234803771,0.2520057939639123,0.0088746799744864,0.7737235440889663,0.9191512334773192,0.6471213105202658,1.0,0.0,0.5996108658177097,0.6101446179273828,0.6101446179273828,0.5999007247927208,0.5925272057138893,0.6770651031024659,0.5772047513291209,0.5299205843632145,1.4003891341822905,0.0,42,35,51,0.57,0.55,0.31,0.0284291571100513,0.0410388993112536,0.0382018780270479,0.0355154961563923,24.79306128419292,1.44477848449153,0.1927589955206428,0.1732910217103538,0.0099015431123706,0.0011203076572542,0.0,18,0.5586,0.89,0.49,0.92,0.66,0.5302331999999998,0.683172,1.1965943999999995,0.9411868,1.0968440000000002,1.0446248,5.815147999999999,1.0164512,0.3048528,0.0186103999999999,0.9381988,0.0232344,1.1093656,0.5779084653655697,0.5155174400394686,1.3249075593936246,0.9254510966175052,1.5458020044719127,1.1988735213236157,6.486414663777142,0.879452885342086,1.128962006342931,0.0278265955741312,1.0588658963395472,0.0272611209966663,1.0547863577998795,71.41296296296296,0.5466290489643113,0.5466290489643113,0.5466290489643113,0.5466290489643113,0.6434578033996936,0.6434578033996936,0.6434578033996936,0.6434578033996936,0.6434578033996936,0.5466290489643113,0.5466290489643113,0.4966153776984648,0.5466290489643113,0.0071072892775128,0.1377582340489652,0.0041038899311253,0.0410388993112536,0.0055653191148262,0.0027826595574131,0.0027826595574131,0.1927589955206428,0.34,0.17,0.06,0.0,3.0,47.0,13.59,2.4
542,"Aurier,Serge",DEF,Nottm Forest,7.0,I,0.56,0.1,Aurier,80226.0,5c2b4f07,Serge Aurier,80226.0,"Aurier,Serge",436.0,2324889.0,FOR,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.87,0,0.0,0.07,0.0,0.02,1.0,0.0296347710556743,0.0291747623446727,0.0289963208736147,0.0572001429746989,0.1278946976500655,30.552073829754985,2.31536987456806,0.0034368820796802,0.206045933936807,0.0072512859631119,0.8428995378620063,0.9552870538639558,0.7726437453367072,0.99,0.0,0.6220373484303975,0.6383236377148869,0.6383236377148869,0.607062980102966,0.5971470903604169,0.619504301422012,0.620562582131956,0.4813096714755505,1.3779626515696024,0.0,39,24,47,0.51,0.49,0.38,0.0112008366468607,0.0139414997030714,0.0138769616409383,0.0350890667061524,36.94310564384426,2.342581544370571,0.0962879230256514,0.1745839087809513,0.0081506710222604,0.0038631623847522,0.0,2,0.4998,0.93,0.64,0.96,0.79,1.7581199999999997,0.6873225000000001,1.1267250000000002,0.6747375,2.7159888000000003,1.2471312,6.2148688000000005,1.2703488,0.4678128,0.04564,1.04352,0.0555824999999999,1.0254720000000002,1.727948282117736,0.5220295595011573,1.3618648105655071,0.7955028094714973,3.346797873813612,1.314641515265778,5.902822222016746,1.214328456054828,1.7892409917764578,0.0413265055892796,1.4076214145944417,0.0351100092833203,0.95525756109367,74.31612903225806,0.5301983661508599,0.5301983661508599,0.5301983661508599,0.5301983661508599,0.6585246271719293,0.6585246271719293,0.6585246271719293,0.6585246271719293,0.6585246271719293,0.5301983661508599,0.5301983661508599,0.3978549855855837,0.5301983661508599,0.0028002091617151,0.1392796565518274,0.0013941499703071,0.0139414997030714,0.0082653011178559,0.0041326505589279,0.0041326505589279,0.0972605283087387,0.7,0.37,0.26,0.01,2.0,45.0,22.15,2.6
608,"Diop,Issa",DEF,Fulham,7.3,A,0.59,0.1,Diop,219924.0,a712ca2b,Issa Diop,219924.0,"Diop,Issa",271.0,88449.0,FUL,0.0,0.04,0.0,0.0,0.0,0.0,0.96,0.0,0,0.0,0.0,0.0,0.0,1.0,0.052489781274884,0.0554569583081473,0.0543118250199072,0.0244031032150353,0.150863865296192,49.92120781150444,1.295551908437082,0.0124166640773071,0.1636912092982652,0.011774229323173,0.9178845616056092,0.9664102404757358,0.8866665630922846,1.01,0.0,0.6564791320947301,0.6895804084913069,0.6895804084913069,0.6310871108601963,0.6296357504976662,0.7063022966148519,0.6777102894658645,0.4616866445140173,1.34352086790527,0.0,38,23,51,0.58,0.58,0.5,0.0180313352197059,0.0204574372898214,0.0201019654822629,0.0090026193110355,55.66455213938189,1.4320853531484337,0.0705544082076251,0.1039942699183342,0.0078834445975472,0.0083135872975698,0.0,45,0.5683999999999999,0.95,0.76,0.97,0.91,0.24112,0.2734336,0.6077591999999999,0.6687792,3.941658,1.25727,5.735604,1.234212,0.262794,0.05271,0.4020992,0.0443168,0.788172,0.1144429337188746,0.153594538476966,0.339761862928211,0.5274621246178792,4.59230362890564,1.191235419433861,5.13468355871112,1.3653357219387874,1.062881768721064,0.048628638135532,0.2080489226934279,0.0667408240897141,0.8924569820346404,86.22820512820515,0.5533376454614164,0.5533376454614164,0.5533376454614164,0.5533376454614164,0.6911592395398635,0.6911592395398635,0.6911592395398635,0.6911592395398635,0.6911592395398635,0.5533376454614164,0.5533376454614164,0.4180696376986136,0.5533376454614164,0.0045078338049264,0.0406492894470003,0.0020457437289821,0.0204574372898214,0.0097257276271064,0.0048628638135532,0.0048628638135532,0.0698558497105199,0.88,0.13,0.11,0.3,2.0,44.0,16.56,3.0
137,"Sarr,Malang",DEF,Chelsea,7.3,A,0.03,0.1,0,204727.0,4315f30d,Malang Sarr,204727.0,"Sarr,Malang",214.0,262617.0,CHE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0574428876463938,0.0620440874641526,0.0620461491419387,0.0242818611565483,0.167971123258801,54.11435463671256,1.4487315241206686,0.0129853028941085,0.1721983246816161,0.0090916634550238,0.929831945756576,0.969961778070465,0.909753924121712,1.0,0.0,0.0,0.0,0.0,0.0286597018483064,0.0027670996031403,0.0,0.0,0.064619843282659,2.0,0.0,39,0,0,0.0,0.0,0.0,0.0574428876463938,0.0620440874641526,0.0620461491419387,0.0235859502554797,54.11435463671256,1.4487315241206686,0.167731703072265,0.181581671504341,0.0106289283642119,0.0151809242535048,0.0,7,0.25,0.97,0.91,0.97,0.91,0.2323,0.29785,0.4872,0.6696000000000001,4.54662,1.40985,6.43851,1.40751,0.29718,0.0608399999999999,0.2724,0.0436999999999999,0.8693099999999999,0.2356566513056711,0.2987622756773401,0.4734337425759261,0.6519333483625299,4.513553101741867,1.4166342541752708,6.433997915461364,1.4094330669347497,0.3089345818866809,0.0678386534528439,0.2701764068098438,0.0408081687650471,0.90512385910846,88.55000000000001,0.0569014556498728,0.0569014556498728,0.0569014556498728,0.0569014556498728,0.0258040195757152,0.0258040195757152,0.0258040195757152,0.0258040195757152,0.0258040195757152,0.0569014556498728,0.0569014556498728,0.0661746278021252,0.0569014556498728,0.0143607219115984,0.0805870564832049,0.0062044087464152,0.0620440874641526,0.0135677306905687,0.0067838653452843,0.0067838653452843,0.167731703072265,0.87,0.07,0.06,0.41,2.0,43.0,17.24,2.6
1110,"Cucurella,",DEF,Chelsea,8.3,I,0.22,0.1,Cucurella,179268.0,1daec722,Marc Cucurella,179268.0,"Cucurella,",198.0,257179.0,CHE,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0,0.0,0.0,0.0,0.0,1.0,0.0292130811731855,0.0324502300366541,0.0330967731604141,0.0913574420011538,0.1576557642040474,50.53658157360416,2.340960005790572,0.0041355146516103,0.1858204889446736,0.0049522564936769,0.844459461423772,0.9543853899975916,0.7844963169193306,0.98,0.0,0.0,0.4855591546655339,0.4855591546655339,0.4854114279869147,0.5264626120475469,0.7829628872555272,0.5455208131112389,0.443041821810532,2.0,0.0,39,15,30,0.33,0.33,0.18,0.0292130811731855,0.050140919640724,0.0504735278318563,0.0730254665231241,54.19399581273832,3.0978002152028377,0.2140230543210511,0.2491983707294751,0.0079455222480332,0.0066351215276089,0.0,0,0.3234,0.93,0.64,0.95,0.78,2.933466,1.1133840000000002,1.747536,0.983424,2.8507283999999995,1.3201344000000002,6.5825136,1.3967459999999998,0.5210244,0.0424475999999999,1.729872,0.07705,1.0496772,2.0831564477438445,0.9293951148929204,1.283655703457851,1.2362288496813596,2.9152152844981023,1.6700456485343778,6.513355215940783,1.4387435451250576,2.241657173472976,0.0373852683955742,1.281845534155821,0.0755409958045721,1.0755549110832687,81.378431372549,0.4600761007895022,0.4600761007895022,0.4600761007895022,0.4600761007895022,0.4870660528745322,0.4870660528745322,0.4870660528745322,0.4870660528745322,0.4870660528745322,0.4600761007895022,0.4600761007895022,0.3941138110607937,0.4600761007895022,0.0073032702932963,0.2506051453540112,0.0050140919640724,0.050140919640724,0.0074770536791148,0.0037385268395574,0.0037385268395574,0.2183908717561746,0.87,0.29,0.25,0.12,2.0,48.0,26.31,3.4
891,"Canós,Sergi",MID,Brentford,6.8,A,0.01,0.1,0,174932.0,1137759d,Sergi Canós,174932.0,"Canós,Sergi",95.0,192212.0,BRE,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.89,0.03,1.0,0.1302026468374931,0.1319908889122007,0.1248288413377756,0.1357912533561371,0.438877053454858,28.46561670601085,1.8489376466273544,0.0018425540709305,0.1495375427050148,0.0035872686925946,0.6606908644627361,0.8902222822580008,0.4380999971872097,1.01,0.0,0.0694147388369888,0.0953201438613189,0.0953201438613189,0.0711210562291677,0.1389403783513632,0.2389796107742027,0.1503395406234813,0.1378400852047638,1.9305852611630112,0.0,38,0,0,0.0,0.0,0.0,0.1211646641113838,0.1253027769144352,0.118823416745146,0.128850565337292,25.196401304539258,1.9451813043743968,0.4898672534589872,0.1502688679584499,0.00347061980978,0.001782638884108,0.0,0,0.25,0.89,0.44,0.89,0.44,1.85381,1.2996500000000002,2.3310693,1.1400479999999995,1.0821443000000002,1.2919314000000002,5.5223669000000015,0.9162215,0.3506215,0.0153621,2.084259,0.1547,1.0229583000000002,1.875993701609874,1.2438645533297947,2.402764395279706,1.1380726862084043,1.0330001850040662,1.3094885933007838,5.5632757479123,0.962453907610912,0.5477509310152721,0.0138145221897322,2.192932180872556,0.171447811651478,1.04855205989566,60.086666666666666,0.1007399906437083,0.1007399906437083,0.1007399906437083,0.1007399906437083,0.0957504771687085,0.0957504771687085,0.0957504771687085,0.0957504771687085,0.0957504771687085,0.1007399906437083,0.1007399906437083,0.1662817926475742,0.1007399906437083,0.0302911660278459,0.3431787796667717,0.0125302776914435,0.1253027769144352,0.0027629044379464,0.0013814522189732,0.0013814522189732,0.4850170826326606,0.35,0.03,0.01,0.0,3.0,50.0,18.76,3.4
